item_equipment_slot_name,item_id,ocid
캐시 장신구,초코델리귀걸이,68d0e8c6a17eeb87d49e63e252a7b5502c80a75b10a900bae7267f7b22c88765
무기,용천제십검,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
갑옷,패자황금갑주,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
방패/보조무기,고대마령의단검8성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
투구,고대마령투구10성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
왼손,패자황금팔찌,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
오른손,패자황금팔찌,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
보조1,마령의노리개'흑10성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
보조2,빛나는마사의귀목,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
얼굴장식,고대마령의암막8성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 투구,잔혹천사가면,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
망토,고대마령의칼날10성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 겉옷,잔혹천사의상(남),c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
신발,고대마령의군화'흑8성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
목/어깨장식,고대마령의목걸이8성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 무기,잔혹천사장미활,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 방패/보조무기,,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 얼굴장식,,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 망토,잔혹천사뼈날개,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 신발,잔혹천사스컬하트,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 목/어깨장식,,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
세트옷,[괴수의상]아이라바타5성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 세트옷,[구]망또No01,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
장신구,자수원앙노리개4성,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
캐시 장신구,잔혹천사하트안대,c6e31a4fb353165809d32816bd18e5f0454174e45430f1270b6bf34c891e7d56
무기,용천제십검,0d6ad201ad1c0b73236bbf5d5814b154
갑옷,패자황금갑주,0d6ad201ad1c0b73236bbf5d5814b154
방패/보조무기,무신귀면방7성,0d6ad201ad1c0b73236bbf5d5814b154
투구,용아투구'천8성,0d6ad201ad1c0b73236bbf5d5814b154
왼손,패자황금팔찌,0d6ad201ad1c0b73236bbf5d5814b154
오른손,패자황금팔찌,0d6ad201ad1c0b73236bbf5d5814b154
보조1,마사의귀목,0d6ad201ad1c0b73236bbf5d5814b154
보조2,마사의귀목,0d6ad201ad1c0b73236bbf5d5814b154
얼굴장식,고대마령의암막8성,0d6ad201ad1c0b73236bbf5d5814b154
캐시 투구,신월협객방립'귀,0d6ad201ad1c0b73236bbf5d5814b154
망토,용성장견'천8성,0d6ad201ad1c0b73236bbf5d5814b154
캐시 겉옷,[탐험]용주지천단,0d6ad201ad1c0b73236bbf5d5814b154
신발,고대마령의군화'흑8성,0d6ad201ad1c0b73236bbf5d5814b154
목/어깨장식,고대마령의목걸이8성,0d6ad201ad1c0b73236bbf5d5814b154
캐시 무기,,0d6ad201ad1c0b73236bbf5d5814b154
캐시 방패/보조무기,최고시다장식,0d6ad201ad1c0b73236bbf5d5814b154
캐시 얼굴장식,,0d6ad201ad1c0b73236bbf5d5814b154
캐시 망토,우아한눈꽃도포,0d6ad201ad1c0b73236bbf5d5814b154
캐시 신발,여름바다의흔적,0d6ad201ad1c0b73236bbf5d5814b154
캐시 목/어깨장식,히피목걸이No01,0d6ad201ad1c0b73236bbf5d5814b154
세트옷,[괴수의상]아이라바타1성,0d6ad201ad1c0b73236bbf5d5814b154
캐시 세트옷,고대[신수]백호神,0d6ad201ad1c0b73236bbf5d5814b154
장신구,쑥비취노리개4성,0d6ad201ad1c0b73236bbf5d5814b154
캐시 장신구,초코델리귀걸이,0d6ad201ad1c0b73236bbf5d5814b154
무기,용천제십검,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
갑옷,패자황금갑주,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
방패/보조무기,고대마령의단검8성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
투구,용아투구'천8성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
왼손,패자황금팔찌,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
오른손,패자황금팔찌,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
보조1,마령의노리개'흑10성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
보조2,빛나는마사의귀목,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
얼굴장식,고대마령의암막8성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 투구,마법학교소녀헤어,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
망토,무신귀갑주10성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 겉옷,마법학교소녀의상,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
신발,고대마령의군화'흑9성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
목/어깨장식,고대마령의목걸이8성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 무기,마법학교지팡이,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 방패/보조무기,마법학교가방,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 얼굴장식,유니콘음악대반짝이,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 망토,마법학교마법책,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 신발,집사토끼미미No01,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 목/어깨장식,[20주년]레이스칼라No01,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
세트옷,[괴수의상]아이라바타4성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 세트옷,고대구망또신수의상No12,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
장신구,파란나비노리개4성,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
캐시 장신구,마법학교모자,b66e10bada47383dcb4d909ff8aef3b286e68d4012202d0434d05f81868f68e3
무기,용천제십검,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
갑옷,용천파천갑8성,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
방패/보조무기,고대마령의단검8성,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
투구,태광천신금잠7성,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
왼손,쇄자황금팔찌,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
오른손,쇄자황금팔찌,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
보조1,마사의귀목,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
보조2,마사의귀목,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
얼굴장식,시바의시선,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 투구,한가위토깽의귀(흑),e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
망토,용성장견'천8성,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 겉옷,[20주년]정장No02,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
신발,고대마령의군화'흑8성,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
목/어깨장식,고대마령의목걸이8성,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 무기,한가위애착토끼(흑),e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 방패/보조무기,,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 얼굴장식,,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 망토,벚꽃장식No02,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 신발,토끼발자국No01,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 목/어깨장식,레이스칼라No01,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
세트옷,[괴수의상]아그니1성,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 세트옷,[구]망또No02,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
장신구,붉은토끼풀노리개3성,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
캐시 장신구,,e98fccecd9068b0fd8505cae509d608befe8d04e6d233bd35cf2fabdeb93fb0d
무기,용천제십검,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
갑옷,용천파천갑8성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
방패/보조무기,고대마령의단검8성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
투구,용아투구'천8성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
왼손,고대마령의장갑'흑10성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
오른손,패자황금팔찌,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
보조1,마령의노리개'흑10성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
보조2,빛나는마사의귀목,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
얼굴장식,고대마령의암막8성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 투구,풍운신령청산곡옥,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
망토,패마황의망토,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 겉옷,풍운신령의상(남),dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
신발,고대마령의군화'흑9성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
목/어깨장식,고대마령의목걸이8성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 무기,풍운신령백록신목,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 방패/보조무기,,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 얼굴장식,유니콘음악대반짝이,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 망토,풍운신령성라운포,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 신발,풍운신령백운만리,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 목/어깨장식,히피목걸이No03,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
세트옷,[괴수의상]아이라바타5성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 세트옷,바람미니미도적,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
장신구,파란나비노리개4성,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
캐시 장신구,풍운신령태평지익,dc56152637609b744af81330e05f0d8cc47ea5ffea2564f587ca830a8f71acb2
무기,용천제십검,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
갑옷,고대마령갑주10성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
방패/보조무기,환웅의방패'9성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
투구,고대마령투구10성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
왼손,고대마령의장갑'월9성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
오른손,고대마령의장갑'월10성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
보조1,전설의금두꺼비,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
보조2,전설의금두꺼비,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
얼굴장식,고대마령의암막8성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 투구,목멱선화진묵하회탈,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
망토,고대마령의칼날10성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 겉옷,목멱선화흑문나포(남),50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
신발,고대마령의군화'흑8성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
목/어깨장식,고대마령의목걸이8성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 무기,목멱선화흑령염주,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 방패/보조무기,,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 얼굴장식,백년기른수염(한정),50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 망토,목멱선화묵첩족자,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 신발,목멱선화암향소영,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 목/어깨장식,,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
세트옷,[괴수의상]아그니1성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 세트옷,[구]망또No05,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
장신구,붉은토끼풀노리개2성,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
캐시 장신구,목멱선화흑월비익,50aa8185ce4e9004077e76ee0f2f947aefe8d04e6d233bd35cf2fabdeb93fb0d
무기,고대마령의적혈도9성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
갑옷,환웅의도복'9성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
방패/보조무기,고대마령의단검8성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
투구,환웅의두건'8성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
왼손,금린반지7성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
오른손,환웅의팔찌'9성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
보조1,마사의귀목,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
보조2,빛나는마사의귀목,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
얼굴장식,고대마령의암막8성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 투구,이매망량댕기,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
망토,패마황의망토,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 겉옷,이매망량의상(여),8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
신발,고대마령의군화'흑8성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
목/어깨장식,고대마령의목걸이8성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 무기,천자봉황은월도,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 방패/보조무기,웨딩비둘기,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 얼굴장식,유니콘음악대반짝이,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 망토,난춘서생두루마기,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 신발,유성우,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 목/어깨장식,웨딩목걸이,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
세트옷,[괴수의상]바루나2성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 세트옷,,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
장신구,붉은토끼풀노리개3성,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
캐시 장신구,천자봉황머리끈,8216912a829e5ba2f1d412cd2a92a5c2c47ea5ffea2564f587ca830a8f71acb2
무기,고대마령의적혈도9성,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
갑옷,환웅의천의'9성,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
방패/보조무기,고대마령의단검6성,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
투구,고대마령투구10성,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
왼손,검은불꽃일격반지8성,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
오른손,[상급]봉래산반지,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
보조1,마사의귀목,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
보조2,마사의귀목,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
얼굴장식,빛나는조사장의가면,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 투구,고양이귀장식,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
망토,용성장견'천8성,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 겉옷,고구려귀족의복(남),846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
신발,사령웅의앞발,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
목/어깨장식,단조의심단,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 무기,행운의채굴곡괭이,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 방패/보조무기,,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 얼굴장식,,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 망토,우아한눈꽃도포,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 신발,토끼발자국No01,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 목/어깨장식,대재앙하트목걸이,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
세트옷,[괴수의상]아그니1성,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 세트옷,,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
장신구,붉은토끼풀노리개2성,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
캐시 장신구,바린족얼굴무늬No01,846a3f4677004db866d24d5447568a29efe8d04e6d233bd35cf2fabdeb93fb0d
무기,고대마령의적혈도8성,3d3bd1b7d1e0a8f7e307ed50dce79a12
갑옷,태염무신장갑8성,3d3bd1b7d1e0a8f7e307ed50dce79a12
방패/보조무기,고대마령의단검6성,3d3bd1b7d1e0a8f7e307ed50dce79a12
투구,태염무신금잠7성,3d3bd1b7d1e0a8f7e307ed50dce79a12
왼손,쇄자황금팔찌,3d3bd1b7d1e0a8f7e307ed50dce79a12
오른손,검은불꽃일격반지5성,3d3bd1b7d1e0a8f7e307ed50dce79a12
보조1,마령의노리개'흑10성,3d3bd1b7d1e0a8f7e307ed50dce79a12
보조2,마사의귀목,3d3bd1b7d1e0a8f7e307ed50dce79a12
얼굴장식,시바의시선,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 투구,할로윈은빛왕관,3d3bd1b7d1e0a8f7e307ed50dce79a12
망토,패마황의망토,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 겉옷,시원한산신의천의,3d3bd1b7d1e0a8f7e307ed50dce79a12
신발,사령웅의앞발,3d3bd1b7d1e0a8f7e307ed50dce79a12
목/어깨장식,고대마령의목걸이8성,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 무기,[탐험]쿠라칸의대궁,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 방패/보조무기,,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 얼굴장식,컬러썬그라스No01,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 망토,GM눈꽃송이'일,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 신발,한가위토깽의달,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 목/어깨장식,아기턱받이No01,3d3bd1b7d1e0a8f7e307ed50dce79a12
세트옷,[괴수의상]가네샤2성,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 세트옷,삐약삐약뼝아리,3d3bd1b7d1e0a8f7e307ed50dce79a12
장신구,붉은토끼풀노리개1성,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 장신구,노랑우비,3d3bd1b7d1e0a8f7e307ed50dce79a12
캐시 무기,오래된채굴곡괭이,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
무기,고대마령의적혈도9성,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
갑옷,환웅의활복'8성,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
방패/보조무기,고대마령의단검7성,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
투구,태광천신금잠7성,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
왼손,환웅의깍지'7성,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
오른손,금린노리개6성,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
보조1,마사의귀목,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
보조2,마사의귀목,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
얼굴장식,시바의시선,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
캐시 투구,한가위토깽의귀(흑),e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
망토,패마황의망토,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
캐시 겉옷,자체발광의상(남),e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
신발,사령웅의앞발,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
목/어깨장식,고대마령의목걸이9성,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
캐시 방패/보조무기,반짇고리도깨비빨간골무,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
캐시 얼굴장식,,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
캐시 망토,점성술사의별빛망토,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
캐시 신발,한가위토깽의달,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
캐시 목/어깨장식,웨딩부토니에,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
세트옷,[괴수의상]가루다2성,e1958038f34326bf02bcab521c8b59a686e68d4012202d0434d05f81868f68e3
